Id,Location,Name,Category,Description,Latitude,Longitude,Altitude,Date verified,Open,Electricity,Wifi,Kitchen,Parking,Restaurant,Showers,Water,Toilets,Big rig friendly,Tent friendly,Pet friendly,Sanitation dump station,Outdoor gear,Groceries,Artisan goods,Bakery,Rarity in this area,Repairs vehicles,Repairs motorcycles,Repairs bicycles,Sells parts,Recycles batteries,Recycles oil,Bio fuel,Electric vehicle charging,Composting sawdust,Recycling center
233589,"CM 1475, Póvoa de Luzianes, Senhorim, Nelas, Viseu, 6270-134, Portugal",dead end street,Wild Camping,nice private spot at the end of an unfinished road. very easy to reach with a van. ,40.509478,-7.804958,300.18267822265625,2023-03-12 00:00:00 UTC,Yes,No,No,No,,No,No,No,No,Unknown,Yes,Yes,,,,,,,,,,,,,,,,
235552,"Miradouro de Santa Iria, EN 1-1A, Porto Formoso, Ribeira Grande, Azores, 9625-425, Portugal",Miradouro Santa Iria ,Wild Camping,"The Santa Iria viewpoint is 5m above sea level and during the day it works as a viewpoint, due to its built-in entrance and further away from the EN1-A it is great to spend the night, there is no water, cover or other amenities!

_____________________________

O mirante de Santa Iria fica a 5m do nível do mar e durante o dia funciona como mirante, por sua entrada embutida e mais longe do EN1-A é ótimo passar a noite, não há água, cobertura ou outras comodidades!",37.823865,-25.462274,226.93943008128554,2023-07-16 00:00:00 UTC,Yes,No,No,No,,No,No,No,No,No,No,Unknown,,,,,,,,,,,,,,,,
235553,"Balneários, PR21SMI - Padrão das Alminhas / Salto da Farinha, Salga, Nordeste, Azores, 9630-274, Portugal",Saldanha’s point,Wild Camping,"Saldanha’s viewpoint, it’s near of lunch park, have good water natural source potable, WC and bath point on the sea and rive!",37.854091,-25.296260,44.593393561430275,2023-07-16 00:00:00 UTC,Yes,No,No,Yes,,Yes,Cold,Potable,Running Water,No,Yes,Yes,,,,,,,,,,,,,,,,
235613,"Nossa Senhora das Misericórdias, Ourém, Santarém, 2495-353, Portugal",Parque infantil e de lazer,Wild Camping,picnic area with little shade and drinking water. Do not camp for more than one night,39.575019,-8.588619,307.8710484337022,2023-08-05 00:00:00 UTC,Yes,Unknown,No,Unknown,,No,Unknown,Potable,Unknown,Unknown,No,Yes,,,,,,,,,,,,,,,,
235722,"Pinheiro de Ázere, Santa Comba Dão, Viseu, 3440-604, Portugal",Senhora da Ribeira,Wild Camping,"Good place to spend a day, with space to have meals. You can choose to have a picnic (there are even tables available) or eat at one of the beach facilities.
Water not too cold, with regular floor. Space with many shadows and clean.
Bom local para passar um dia, com espaço para fazer refeições. Pode optar por fazer um picnic (há inclusivamente mesas disponíveis) ou comer num dos apoios de praia.
Água não muito fria, com piso regular. Espaço com muitas sombras e limpo.",40.343470,-8.122040,,2023-08-08 00:00:00 UTC,Yes,Unknown,Unknown,No,,Yes,Yes,No,Yes,Yes,Yes,Yes,,,,,,,,,,,,,,,,
236124,"Progresso, IC 2;EN 1, Mancos, Carrinhos, Pombal, Leiria, 3100-371, Portugal","lès Geudins ""Progresso"" Restaurant Hôtel ",Wild Camping,"not to be missed, 22km north of LEIRIA you will find a restaurant el PROGRESSO traditional traditional cuisine at the price of a trucker, typical Portuguese. you can sleep there too, the boss and her waitress speak French, but beyond you will eat there very well and very good
---
a ne pas louper, a 22km au nord de LEIRIA vous y trouverez un restaurant el PROGRESSO cuisine traditionnelle traditionel au prix d un routier, typique Portugais.vous pourrez y dormir aussi, la patronne ainsi que sa serveuse parle Français, mais au-delà de cela vous y mangerez super bien et tres bon",39.888029,-8.668481,213.0,2023-05-12 00:00:00 UTC,Yes,Unknown,Unknown,No,,Yes,Unknown,Unknown,Unknown,Yes,No,Yes,,,,,,,,,,,,,,,,
236984,"Azevedos, Vieira do Minho, Braga, 4850-521, Portugal",Ilha do Ermal ,Wild Camping,"A very nice place for camping without having to pay, it doesn't have electricity, but it has bathrooms. A very beautiful lake, warm water. It is worth visiting and camping.",41.616562,-8.149467,345.2693176269531,2023-08-12 00:00:00 UTC,Yes,No,No,Unknown,,No,Bucket,No,Pit Toilets,No,Yes,Yes,,,,,,,,,,,,,,,,
237184,"EM 304, Real, Ramila, Sistelo, Merufe, Monção, Viana do Castelo, 4970-645, Portugal",Sistelo ,Wild Camping,"An abandoned quarry, good views and you will only have the company of cows. there is mobile network.",41.973320,-8.374520,400.9490106649497,2023-08-15 00:00:00 UTC,Yes,No,No,No,,No,No,No,No,Yes,No,Yes,,,,,,,,,,,,,,,,
237617,"Trilho da caveira, Setúbal (São Julião, Nossa Senhora da Anunciada e Santa Maria da Graça), Setúbal, 2951-901, Portugal",Wild camping,Wild Camping,Wild camping spot. It is in a natural park but we wasn’t disturbed. If you come from setubal and you use google maps : don’t turn at the first indication (a car block the road).,38.533435,-8.954554,175.77894416451454,2023-08-20 00:00:00 UTC,Yes,No,No,No,,No,No,No,No,No,Yes,Yes,,,,,,,,,,,,,,,,
238040,"Estacionamento, Rua do Picoto, Roliça, Bombarral, Leiria, 2540-516, Portugal",Miradouro do picoto,Wild Camping,Wild camping spot quiet night. If you use google maps you should directily go to the town of azambujeira dos carros.,39.299715,-9.197211,152.94761944469064,2023-08-21 00:00:00 UTC,Yes,No,No,No,,No,No,No,No,Yes,Yes,Yes,,,,,,,,,,,,,,,,
238919,"Parque Municipal de Campismo de Espinho, Travessa da Rua 5, Espinho, Aveiro, 4500-182, Portugal",Espinho Minicipal Camping,Established Campground,"Very basic but safe clean and friendly campsite, near a McD and Supermarket, 25min walk to train station to Porto, €9.50 per night for Land Rover",41.012476,-8.636213,22.682727846316993,2023-08-28 00:00:00 UTC,Yes,Yes - Not at Sites,Yes - Slow,Yes,,Yes,Warm,Potable,Running Water,Yes,Yes,Yes,Yes,,,,,,,,,,,,,,,
239039,"R. 25 de Abril, Figueira, Beltroas, Mexilhoeira Grande, Portimão, Faro, 8500-130, Portugal",CampingCar Figueira,Established Campground,"Motorhome Park with 30 places. Beautiful grounds, nice quiet area.",37.169731,-8.600448,33.88169879745692,2023-08-29 00:00:00 UTC,Yes,Yes - At Sites,Unknown,No,,No,Hot,Yes,Running Water,Yes,No,Yes,Yes,,,,,,,,,,,,,,,
239917,"Parque de Campismo de Braga, Avenida Doutor Viriato Amaral Nunes, São José de São Lázaro, Braga (São José de São Lázaro e São João do Souto), Braga, 4705, Portugal",Parque Campismo Municipal de Braga,Established Campground,"Camping available for RV's, Tends, Caravan.
Located in the city center of Braga, with lots of interesting point of view, history, architecture",41.538618,-8.422170,253.7025146484375,2024-05-11 10:12:15 UTC,Yes,Yes - At Sites,Yes - Average,Yes,,No,Hot,Potable,Running Water,Yes,Yes,Yes,Yes,,,,,,,,,,,,,,,
240179,"Antas, Esposende, Braga, 4715-161, Portugal",Wild camp next to sanctuary ,Wild Camping,Perfect spot for a 4x4 car. Upon a mountain in the forest. Overlooking the area and the seashore. Place for 2 vans.,41.592346,-8.776578,235.9264829640955,2023-09-04 00:00:00 UTC,Yes,No,No,No,,No,No,No,No,Unknown,Yes,Yes,,,,,,,,,,,,,,,,
240364,"EM 592, Praia da Vagueira, Gafanha da Boa Hora, Vagos, Aveiro, 3840-275, Portugal",Along the beach behind the dunes,Wild Camping,"Wide sandy spot behind the dunes. Save and clean, waking up with the sun and sounds of the ocean. Near a village.",40.554940,-8.770312,62.96710167645771,2023-09-06 00:00:00 UTC,Yes,No,No,No,,No,No,No,No,Yes,Yes,Yes,,,,,,,,,,,,,,,,
240432,"Quintas do Sul, Torreira, Murtosa, Aveiro, 3870-304, Portugal",Torreira beach,Wild Camping,Great place by the beach. Only for 4x4. And is quite near from the town,40.782892,-8.704382,8.794824227925048,2023-08-01 00:00:00 UTC,Yes,No,No,No,,No,No,No,No,No,Yes,Yes,,,,,,,,,,,,,,,,
240552,"Rua António Gomes Januário, Salgado, Famalicão, Nazaré, Leiria, 2450-022, Portugal",Right at the beach,Wild Camping,"Great spot right on the beach. At the back of the sand roundabout we were all alone in a front row spot for the sunset. Quiet night, some walkers passing by during the day. Picked up some trash and left the place cleaner than we found it. We did see a Spanish viper. Didn't do anything to us.",39.545577,-9.111323,71.8924158262261,2023-09-07 00:00:00 UTC,Yes,No,No,No,,No,No,Yes,No,No,Yes,Yes,,,,,,,,,,,,,,,,
241586,"Silves, Faro, Portugal",Roadside,Wild Camping,"At the end of a smalltrack, around 300m from tarmac road. No 4x4 is needed and a place for one tent is available. Maybe a small camper van is possible but no big RV.
Place is visible from roads and houses nearby. No shade from sun. ",37.237837,-8.372903,148.88501250649168,2023-09-13 00:00:00 UTC,Yes,No,Yes - Average,No,,No,No,No,No,No,Yes,Yes,,,,,,,,,,,,,,,,
241735,"Rua da Foz, Sesimbra (Castelo), Sesimbra, Setúbal, 2970-085, Portugal",Beautiful Camping Spot,Wild Camping,"Nice big camping place with a great view, 2 minutes from the beach Praia da Foz:) 
We stayed for one night with car and tent…",38.451086,-9.199945,51.09013369400054,2023-09-14 00:00:00 UTC,Yes,No,No,No,,No,No,No,No,Yes,Yes,Yes,,,,,,,,,,,,,,,,
241879,"Vale Fundo, Nazaré, Leiria, 2450-138, Portugal",Ocean overview,Wild Camping,"Dead end parking overlooking the ocean and beach. Was here on a Friday night and it was a bit busy. Seems like a semi popular sunset view point. Last part of the road on the way here is very bumpy, but we made it with two campervans. At the very end the road goes down  and some parts get sandy. No amenities like toilets or trash cans available at the spot, but please don’t leave any plastic wipes or toilet paper in nature.",39.634768,-9.076534,46.37761685438454,2023-09-16 00:00:00 UTC,Yes,No,No,No,,No,No,No,No,No,No,Yes,,,,,,,,,,,,,,,,
242038,"EN 261-4, Monte da Rocha, Ourique, Beja, 7670-401, Portugal",Parque Campismo - Barragem Monte da Rocha,Established Campground,"campsite with good facilities.  off season pretty empty. some trees. 
not expensive.",37.716708,-8.302864,216.7286376953125,2023-09-17 00:00:00 UTC,Yes,Yes - At Sites,Unknown,Unknown,,Yes,Hot,Potable,Running Water,Yes,Yes,Yes,Yes,,,,,,,,,,,,,,,
242810,"Vila Nova de Erra, Coruche, Fajarda e Erra, Coruche, Santarém, Portugal",Vila Nova de Erra,Established Campground,"A new parking spot for Motorhomes (16 places), hard ground, each with electricity, water, facility for grey water, toilet cleaning.
3 Toilets, Showers, a common area with tables, seats, a kiosk, access barrier. Street illumination, quiet
No shade. A meeting point for bikers.
Quite new. Today no electricity, barrier open, kiosk closed.",39.000561,-8.450537,29.764003781601787,2023-09-21 00:00:00 UTC,Yes,Yes - At Sites,No,No,,Unknown,Warm,Yes,Running Water,Yes,Unknown,Yes,Yes,,,,,,,,,,,,,,,
242900,"Estrada da Serra da Boa Viagem, Buarcos e São Julião, Figueira da Foz, Coimbra, 3080-378, Portugal",Estacionamento Abrigo da Montanha,Wild Camping,"Great place to spend the night, with more space available compared to Bandeira.",40.188090,-8.898340,,2023-09-22 00:00:00 UTC,Yes,No,No,No,,Yes,No,No,No,Unknown,Yes,Yes,,,,,,,,,,,,,,,,
242902,"EN 109, Castanheiro, Bom Sucesso, Figueira da Foz, Coimbra, 3090-448, Portugal",Estacionamento do Café Limoges,Informal Campsite,"Parking lot at the Limoges cafe, great for spending the night, with a cafe nearby and in a few days a gas station and workshop about 300 meters south of the place",40.238000,-8.794180,0.0,2023-09-22 00:00:00 UTC,Yes,Unknown,Unknown,Unknown,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,,,,,,,,,,,,,
244156,"Laundromat, 32, Rua de Santa Fé, Monte de Salema, Vila do Bispo e Raposeira, Vila do Bispo, Faro, 8650-400, Portugal",VENTO NORTE CARAVAN PARK VILA DO BISPO,Water,"Place to fill the water tank, wash clothes, dump station or you can stay overnight ",37.080459,-8.913555,89.83398566488177,2023-09-30 00:00:00 UTC,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,
244893,"Rua Marechal Saldanha, Bairro Andersen, Sintra (Santa Maria e São Miguel, São Martinho e São Pedro de Penaferrim), Sintra, Lisbon, 2710-555, Portugal",Water Natural Fountain,Water,"Natural Water Fountain, on Sintra Mountain, near city village. Cold and clean water where a lot of local have a free ",38.795483,-9.387249,319.93194560334086,2023-08-23 00:00:00 UTC,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,
245264,"Ecovia Internacional do Tâmega e do Corgo, São Pedro de Agostém, Chaves, Vila Real, 5400-283, Portugal",Meadow. Rio Tamega,Informal Campsite,"amazing location.
behind the restaurant of a very friendly lady.
not necessary to eat therre, you are welcome.
there are trees for shade.
there is a creek.
the restaurant is also good and cheap.
ordered the rump steak. best one i ever had.
owners speak french.
but with Google Translate, and hands and feet, OK.
very nice and lovely people to speak with.
highly recommended.
i think this is the best place to stay before heading out on the route N2 / Portugese route 66",41.718329,-7.498883,407.92565210547616,2023-12-10 00:00:00 UTC,Yes,No,Yes - Fast,No,,Yes,No,Potable,Running Water,Yes,Yes,Yes,,,,,,,,,,,,,,,,
245320,"3, ER 261-2, Saibreira, Santa Clara, Melides, Grândola, Setúbal, 7570-610, Portugal",Melides - Free Showers,Showers,Public toilets with free hot showers. We arrived at 8pm and there was hot water running in the showers. Not sure what time they close or if they turn off the hot water. Bathrooms were clean and the village seems to have a good atmosphere. ,38.147523,-8.728533,116.0,2023-10-08 00:00:00 UTC,Yes,,,,,,Hot,,,,,,,,,,,,,,,,,,,,,
245610,"Ponte Rodoviária da Régua, Peso da Régua e Godim, Peso da Régua, Vila Real, 5050-280, Portugal",large meadow between bridges,Wild Camping,"when the camperplace is full.

you can park at a large meadow next to it.

park at the tree line and you have shadow.

its next to a 'club' in the weekend change there is loud music.

good for a night.

",41.154386,-7.778812,112.65723958426547,2023-10-10 00:00:00 UTC,Yes,No,Yes - Average,No,,No,No,No,No,Yes,Unknown,Yes,,,,,,,,,,,,,,,,
245681,"Serra da Moita, Carapinha, Tábua, Coimbra, 3300-431, Portugal",next to church,Informal Campsite,"quit and silence small camper place in litlle Village.
room for 7 / 8 cars.
water/ water dump availble.
some trees for shadow.
Just a real nice tranquilo place.
there are toilets, but off season they where closed.
(september)

",40.288879,-8.085940,391.73103282718245,2023-10-10 00:00:00 UTC,Yes,Yes - Not at Sites,Yes - Fast,No,,Unknown,Cold,Potable,Running Water,Yes,Unknown,Yes,,,,,,,,,,,,,,,,
245866,"Rua da Taberna Seca, Sardoal, Santarém, 2230-135, Portugal",new service point.,Informal Campsite,"good for a overnight on the road.

5 places, brand New.
clean.
dirt water 
drinking water.

if you need elektrische, you have to get the key by the fire station.

but to stay is free if you dont need elektrisch.

4 picknick benches.

trash can's.

Just a good service point and a stay for the night.

restaurant not to far away.",39.538842,-8.159012,271.1916070569972,2024-05-14 00:00:00 UTC,Yes,Yes - At Sites,Yes - Fast,No,,No,No,Potable,No,Yes,No,Yes,,,,,,,,,,,,,,,,
246764,"Área de Serviço de Leomil, Autoestrada das Beiras Litoral e Alta, Castelo Mendo, Ade, Monteperobolso e Mesquitela, Almeida, Guarda, Portugal",BP station,Water,Water tap…..very low pressure. Took about 5 min for 20l. Threads on tap for hose,40.605353,-6.951200,800.2792847964745,2023-10-19 00:00:00 UTC,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,
247020,"Rua 25 de Abril, Comporta, Alcácer do Sal, Setúbal, 7580-640, Portugal",Official Camper Parking,Informal Campsite,"large official free camper parking in town.
trees for shade.
toilets and water.

100 meters from small supermarkt.
restaurant and bar at walking distance.

good for a overnight on the road.",38.378055,-8.785465,67.18177017751051,2023-10-20 00:00:00 UTC,Yes,No,Yes - Average,No,,Yes,No,Potable,Running Water,Yes,No,Yes,,,,,,,,,,,,,,,,
247151,"Estrada Marginal Norte, Peniche, Leiria, Portugal",near the lighthouse ,Informal Campsite,"2 parkings spots direct by the lighthouse.

1. in front of the lighthouse.
     you can park next to the fence of the light house.

2. behind the lighthouse.
there is a parking place at the cabo carvoeiro vieuwpoint.

in daytime busy, many tourist, locals come here to watch the view, hike the clifs.

in the weekend some youth will come by later in the evening.
but everything is Chil and ok.

locals are used to campers and van's and are friendly.

the view is stunning, sunset and sun rising both great.

the sound of the sea impressive.

on the parking behind the lighthouse.

a local sells nuts, candy and drinks.

the restaurant is closed, because of  unstable cliffs.

there are toilets but not sure they are functional.



",39.359636,-9.408296,85.33705343540704,2023-10-22 00:00:00 UTC,Yes,No,Yes - Average,No,,No,No,No,Unknown,Yes,Unknown,Yes,,,,,,,,,,,,,,,,
247196,"Rua Forno d' Orca, Sítio da Nazaré, Nazaré, Leiria, 2450-503, Portugal",Beach View Nazaré,Informal Campsite,"in front of the beach. with excellent view.
Busy in daytime. surfers and locals.
In the evening people come to watch the sunset, when the sun is down it's quiet.

probably you won't be alone, but it is a chill place and everybody minds their own business.

there is a gate at the beginning, 2.20 meters high.

there are beach toilets, but at the end of the day they get locked.

trashcan on the beach.

stunning spot to see the surfers and big waves.

",39.612247,-9.083453,71.21318133508754,2024-04-26 00:00:00 UTC,Yes,No,No,No,,No,No,No,Pit Toilets,No,Yes,Yes,,,,,,,,,,,,,,,,
247240,"Covas e Vila Nova de Oliveirinha, Tábua, Coimbra, 3400-486, Portugal",Quinta do Retiro,Established Campground,"Small campsite with natural pool, clean sanitary ",40.351803,-7.915283,352.9364516066447,2023-10-12 00:00:00 UTC,Yes,Yes - At Sites,Yes - Average,Yes,,No,Hot,Potable,Running Water,Yes,Yes,Unknown,Yes,,,,,,,,,,,,,,,
247277,"Ciclovia Peniche Baleal, Peniche, Leiria, 2520-303, Portugal",Beach shower,Showers,Shower on the beach…free. Cold water…good for a shower if you really need one. ,39.361684,-9.368773,6.903472745912545,2023-10-23 00:00:00 UTC,Yes,,,,,,Cold,,,,,,,,,,,,,,,,,,,,,
247396,"Rua do Vale Santo, Arcos e Mogofores, Anadia, Aveiro, 3780-000, Portugal",Intermache Anadia,Laundromat,Quiet location with parking and 24-hour laundry,40.442196,-8.439502,107.5999984741211,2023-09-17 00:00:00 UTC,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,
247402,"São Jacinto, Aveiro, 3830-565, Portugal",dune trail campsite,Wild Camping,A nice spot along a sand trail in the dunes. Not sure it's legal but there was no soul there the whole night. It helps that it was October. Access to the beach with a small walk. ,40.661530,-8.747909,62.5821533203125,2023-10-22 00:00:00 UTC,Yes,No,No,No,,No,No,No,No,Yes,Yes,Yes,,,,,,,,,,,,,,,,
247428,"Alameda do Trajano, Santa Maria Maior, Chaves, Vila Real, 5400-541, Portugal",parking centre ville,Wild Camping,"free public parking
quiet by the river a stone's throw from the city center.
be careful longer than 6 meters a little tight but it passes for a stopover night
public toilet at the entrance to the car park
and trash
----------
parking public gratuit 
calme au bord de la rivière à deux pas du centre ville.
attention au C.C trop long plus de 6 mètres un peu juste mais ça passe pour une nuit d etape
sanitaire public a l'entrée du parking 
et poubelle",41.737405,-7.468671,420.98896974240193,2023-10-24 00:00:00 UTC,Yes,Unknown,Unknown,Unknown,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,,,,,,,,,,,,,
247496,"EN 344, Portela de Unhais, Unhais-o-Velho, Pampilhosa da Serra, Coimbra, 6185-114, Portugal",river wild camping spot,Wild Camping,A spot by the river. Water is super calm and warm here. Perfect for a dip. Camping possible for all kinds of rigs. Locals might come to fish. They seem to be fine with it. ,40.122847,-7.828593,717.150390625,2023-10-24 00:00:00 UTC,Yes,No,No,No,,No,No,Natural Source,No,Yes,Yes,Yes,,,,,,,,,,,,,,,,
247575,"415, Avenida dos Descobrimentos, Furadouro, Ovar, São João, Arada e São Vicente de Pereira Jusã, Ovar, Aveiro, 3880-353, Portugal",parking next to church,Informal Campsite,"large parking and allowed to stay overnight.

not so quiet in the morning / day.
cars drive by.

small walk to the beach, centrum town.

restaurant and bars at walking distance",40.874987,-8.672128,60.136837131657664,2023-10-25 00:00:00 UTC,Yes,No,Yes - Fast,No,,No,No,No,No,Yes,No,Yes,,,,,,,,,,,,,,,,
247766,"Ecovia Litoral Norte, Afife, Viana do Castelo, 4900-012, Portugal",Estacionamento,Wild Camping,"Large parking near the beach behind the dunes.

Wooden path leads to the beach and shower.

Quiet, 

Toilets closed outside the season.",41.771556,-8.869201,80.50046283431558,2023-10-26 00:00:00 UTC,Yes,No,Yes - Fast,No,,No,Cold,Unknown,Pit Toilets,Yes,Unknown,Yes,,,,,,,,,,,,,,,,
248801,"Quinta do Bomfim, Largo do Videira, Pinhão, Alijó, Vila Real, 5085-035, Portugal",Pinhao,Wild Camping,"Hard standing, with space for 2 motorhomes overlooking river Duoro and 5 minute walk from village.",41.188228,-7.538620,101.0,2023-11-05 00:00:00 UTC,Yes,No,No,No,,No,No,No,No,No,No,Unknown,,,,,,,,,,,,,,,,
249645,"Camping Paredes de Vitória, Rua Mina do Azeiche, Mina, Pataias e Martingança, Alcobaça, Leiria, 2445-130, Portugal",Parque de Campismo de Parades de Vitoria,Established Campground,"Large campsite with many long term/ permanent campers.  However, there is an area for short term travelers.  Close to the beaches and coastal towns.  ",39.695386,-9.048350,62.497871429659426,2023-11-11 00:00:00 UTC,Yes,Yes - At Sites,Unknown,Unknown,,No,Hot,Potable,Running Water,Yes,Yes,Unknown,Unknown,,,,,,,,,,,,,,,
249893,"Parque de Campismo do Escaroupim, Rua Professora Júlia Albino Gomes Pimenta, Porto de Muge, Valada, Cartaxo, Santarém, 2070-503, Portugal",Parque De Campismo Do Escaroupim,Established Campground,"Mata Florestal, 2120-018 Salvaterra de Magos
campsite is very shady, in Pine tree forest, with Town of Marinhais close by",39.075110,-8.745760,,2023-09-14 00:00:00 UTC,Yes,Yes,Unknown,Yes,,Unknown,Yes,Yes,Yes,Unknown,Yes,Unknown,Unknown,,,,,,,,,,,,,,,
249939,"Rua da Estação, Cabeço de Baixo, Canelas e Fermelã, Estarreja, Aveiro, 3865-006, Portugal",in the ria - tents only,Wild Camping,"its like a big park, in a Ria, close to aveiro. if you go through the paths, will encounter some many places to pitch a tent. some people pass by, but everything it ok! no litter! no fire!",40.712189,-8.565086,67.5770263671875,2023-11-14 00:00:00 UTC,Yes,No,Yes - Average,No,,No,No,Natural Source,No,No,Yes,Yes,,,,,,,,,,,,,,,,
250405,"Rua Francisco Remígio, Sítio da Nazaré, Nazaré, Leiria, 2450-503, Portugal",parking lot ,Wild Camping,"there is a parking lot for campers, whit some flat space under some pines, near a building. in some point, near 21, 22 , there was people in the building doing some work whit power tools, but no problem at all. chill spot",39.611687,-9.073589,133.5572509765625,2023-11-15 00:00:00 UTC,Yes,No,Yes - Average,No,,No,No,No,No,Yes,Yes,Yes,,,,,,,,,,,,,,,,
250720,"Alameda da Praia do Pego, Carvalhal, Grândola, Setúbal, 7570-783, Portugal",praia de Carvalhal ,Wild Camping,"awsome place to spend afternoon and the night. maybe can stay whit a camper, I dont know. Easy to pitch a tent in the nearby area of the parking, so many spots to hide. There its a restaurant in the top of the dune, maybe can ask for water and electricity. I stay in November, no problem at all",38.306907,-8.778075,61.300537109375,2023-11-21 00:00:00 UTC,Yes,No,Yes - Average,No,,Yes,No,Unknown,Unknown,Yes,Yes,Yes,,,,,,,,,,,,,,,,
250836,"Surf School , CM 1109, Sines, Setúbal, 7520-089, Portugal",praia São Torpes,Wild Camping,"place to pitch the tent right in the beach, by the seaside. a free parking for caravans nearby. A bar and a school of surf. all closed, very chill spot , in November",37.925557,-8.806747,64.370849609375,2024-04-05 00:00:00 UTC,Yes,No,Yes - Average,No,,Unknown,No,Unknown,No,Yes,Yes,Yes,,,,,,,,,,,,,,,,
251102,"EN 1, Cabeças de Azoia, Parceiros e Azoia, Leiria, 2400-827, Portugal",LBvia ,Mechanic and Parts,"Note: Coordinates are just about a 100meter south of the actual place. Picture taken from Google (didn't make one myself) 

Garage with about 7 carlifts. Specializes in German cars. 6.15meter/4500kg was not a problem. Looking for help with our gearbox, these people made time for us straight away. Helping us with advise, testdrive, contacts, a rentalcar and even asked if we needed a place to stay. Very polite and professional. ",39.699710,-8.829430,413.8,2023-11-24 00:00:00 UTC,Yes,,,,,,,,,,,,,,,,,,Yes,No,No,Unknown,,,,,,
252435,"EM 1098, Porto Novo, A dos Cunhados e Maceira, Torres Vedras, Lisbon, 2560-100, Portugal",PRAIA SANTA RITA SUL Beach,Wild Camping,"Big Carpark at the sea side. Overnight possible. Cars passing by the road, but very few during night time. Beautiful sandy beach with show ers. Awesome sunset.",39.170746,-9.357229,66.0,2023-09-29 00:00:00 UTC,Yes,No,Yes - Average,No,,Yes,Cold,Potable,No,Yes,No,Yes,,,,,,,,,,,,,,,,
252794,"Rua das Furnas, Ericeira, Mafra, Lisbon, 2655-295, Portugal",Pico do Futuro,Wild Camping,Possibly the only coastline park up for a (small!) van. Carparking but not limited to height. ,38.961608,-9.419785,65.95952996196426,2024-03-09 00:00:00 UTC,Yes,No,No,No,,Yes,Unknown,No,Unknown,No,No,Yes,,,,,,,,,,,,,,,,
254100,"Carvalhinhos, Odeleite, Castro Marim, Faro, Portugal",Hill spot camp,Wild Camping,"Hill top camp at the end of a dirt road
Beautiful sun set over the mountains 
Very quiet
Could be very windy",37.339920,-7.560397,84.70089340209961,2023-12-20 00:00:00 UTC,Yes,No,No,No,,No,No,No,No,Yes,Yes,Yes,,,,,,,,,,,,,,,,
254254,"Amieira, Amieira e Alqueva, Portel, Évora, 7220-111, Portugal",Hill spot with hills and water,Wild Camping,"Hill spot with water and hills
Lovely spot overlooking water and hills. 
Nice flat spot for a couple of vehicles ",38.282367,-7.542119,192.1028709411621,2023-12-25 00:00:00 UTC,Yes,No,No,No,,No,No,No,No,Yes,Yes,Yes,,,,,,,,,,,,,,,,
254300,"ER 243-1, Barbacena e Vila Fernando, Elvas, Portalegre, 7350-511, Portugal",Lakeside camping ,Wild Camping,"Next to a lovely lake
Plenty of spots around the lake
Camped in Dec
Could hear animals and the occasional car
Bit of rubbish around which is a shame",38.927248,-7.310362,353.7334861755371,2023-12-26 00:00:00 UTC,Yes,No,No,No,,No,No,Natural Source,No,Yes,Yes,Yes,,,,,,,,,,,,,,,,
254449,"Carvalhal, Grândola, Setúbal, Portugal",Beach side camping 4x4 only,Wild Camping,"4x4 only, air down your tyres
Soft sand track down to the beach. 
Lots of camping options 
Lovely views ",38.449242,-8.835850,7.088283538818359,2023-12-27 00:00:00 UTC,Yes,No,No,No,,No,No,No,No,No,Yes,Yes,,,,,,,,,,,,,,,,
254569,"Vilarinho, Melres e Medas, Gondomar, Porto, 4515-289, Portugal",Eucalyptus forest ,Wild Camping,Quiet place with a nice view of the Douro River and Porto. Trail to come here can be a bit technical at times. 4x4 and some experience needed. ,41.087947,-8.394862,349.0941571071744,2023-11-23 00:00:00 UTC,Yes,No,No,No,,No,No,No,No,No,Yes,Yes,,,,,,,,,,,,,,,,
254570,"Rua Doutor Cunha, Mota, Ovar, São João, Arada e São Vicente de Pereira Jusã, Ovar, Aveiro, 3880-178, Portugal",Free public showers,Showers,Men and women section. Hot water. Has toilets. ,40.866794,-8.626491,24.936000857502222,2023-11-27 00:00:00 UTC,Yes,,,,,,Hot,,,,,,,,,,,,,,,,,,,,,
254571,"Rua do Castelo, São Teotónio, Odemira, Beja, 7630-611, Portugal",Public showers,Showers,"1€ hot clean public showers. They open every other hour. One hour open, the next closed and so on. ",37.508270,-8.706200,152.35254152771086,2023-12-05 00:00:00 UTC,Yes,,,,,,Hot,,,,,,,,,,,,,,,,,,,,,
254572,"Mercado e Feira, EM 527-2, Fonte Santa, Quarteira, Loulé, Faro, 8125-020, Portugal",RV service ,Water,100 liters of water for 2€. You have 5 minutes to fill up. Was open between two and three pm. ,37.074294,-8.077461,24.423685969784856,2023-12-12 00:00:00 UTC,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,
